id,name,category,rating,review_count,image,description,hashtag,price,contact,created_at
11617,셀럽앤어셈,HALL,78.0,139,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5021/202410/20241018/9ebeba3e-3732-49c8-94a4-c44fbada24aa.png,"💒디 아이올라홀 (2층)
- 스타일: 밝은 / 하우스
- 예식 간격: 90분
- 보증인원: 저녁 220명~점심 330명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 650명

📝체크리스트
- 학동역 도보 7분
- 건물 내 주차 600대 수용
- 애견 화동","90,분리,식대 89,000,90,뷔페,하우스,밝은",43900000,02-545-2222,2026-03-13 08:13:33
12656,JK블라썸호텔,HALL,0.0,2,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6198/202410/20241014/61e70091-c0c0-4081-99b4-cd8097485afe.jpg,"💒그레이홀 (15층)
- 스타일: 밝은 / 호텔
- 예식 간격: 하루 두 타임 진행
- 보증인원: 80명
- 예식형태: 분리예식 / 동시예식
- 식사형태: 뷔페 / 코스
- 최대 수용인원: 메인홀 80명, 연회장 300명

📝체크 리스트
- 증미역 도보 10분
- 건물 내 주차 108대 수용
- 플라워랩핑","일반 컨벤션,뷔페,코스,식대 63,000,240,240,분리,동시,어두운",11100000,010-3993-7970,2026-03-13 08:13:33
13199,마레보 인 웨이브,HALL,0.0,1,https://s3-ap-northeast-2.amazonaws.com/seoul-wbookbiz-prd/partnerProfile/6871/202412/20241212/687848cb-62e3-4e6f-b42a-1af2cfcaf163.png,"💒단독홀 (3층)
- 스타일: 밝은 / 하우스
- 예식 간격: 하루 세 타임 진행
- 보증인원: 저녁 200명~점심 300명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 500명

📝체크리스트
- 잠원역 도보 14분
- 외부 주차 가능 (잠원 한강공원 공영 주차장 이용)                                                                                                                                                                     ","180,밝은,코스,식대 187,000,180,동시,하우스,야외",72050000,02-542-1669,2026-03-13 08:13:33
12624,키나웨딩홀,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6159/202505/20250501/173a5e33-1fe8-4b50-817d-95afe96ef42f.jpg,"💒단독홀 (야외)
- 스타일: 야외 / 소규모
- 예식 간격: 하루 두 타임 진행
- 보증인원: 50명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 150명

📝체크 리스트
- 한성대입구역 부근
- 건물 내 주차 50대 수용
- 애견 화동
- 플라워랩핑","하우스,뷔페,코스,식대 58,000,동시,야외,360,360,밝은",23100000,02-764-4580,2026-03-13 08:13:33
2602,H스퀘어웨딩홀,HALL,82.0,31,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/3728/202410/20241010/1ec76e79-a852-430d-b972-157f101bd005.jpg,"💒헤리티지홀 (6층)
- 스타일: 밝은 / 채플
- 예식 간격: 90분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 한상차림
- 최대 수용인원: 550명

📝체크 리스트
- 왕십리역 도보 5분
- 건물 내 주차 300대 수용
- 애견 화동","일반 컨벤션,한상차림,식대 68,000,분리,90,90,밝은",24000000,02-2299-9999,2026-03-13 08:13:33
3016,스탠포드호텔,HALL,84.0,49,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/2027/202410/20241015/fe72d30a-f906-48f8-a543-eb82d47a6911.jpg,"💒단독홀 (2층)
- 스타일: 어두운
- 예식 간격: 하루 세 타임 진행
- 보증인원: 저녁 100명~점심 200명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 300명

📝체크리스트
- 디지털미디어시티역 부근 
- 건물 내 주차 200대 수용
- 셔틀버스 운행       ","호텔 예식,식대 70,000,동시,180,180,코스,어두운",26100000,02-6016-0020,2026-03-13 08:13:33
13172,엘로라 인 가든,HALL,0.0,4,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6839/202412/20241202/042a2690-acd3-411b-84a7-c69138aa20b4.jpeg,"💒단독홀 (1층)
- 스타일: 밝은 / 하우스 / 소규모 
- 예식 간격: 90분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 250명

📝체크 리스트
- 장지역 도보 5분
- 건물 내 주차 900대 수용","식대 79,000,뷔페,밝은,분리,90,90",23700000,02-6953-1111,2026-03-13 08:13:33
1073,곤자가컨벤션,HALL,0.0,7,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/2285/202504/20250420/0e5249a1-160e-46a5-8f59-ab2c0b410750.jpg,"💒단독홀 (1층)
- 스타일: 밝은
- 예식 간격: 하루 세 타임 진행
- 보증인원: 200명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 600명

📝체크리스트
- 대흥역 도보 8분
- 건물 내 주차 300대 수용","일반 컨벤션,한식,양식,동시,180,180,식대 59,000",15400000,02-711-3115,2026-03-13 08:13:33
1470,CN천년부페웨딩홀 주안점,HALL,78.0,109,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/2430/202410/20241020/a78fe5c0-a9c7-486d-980f-38cab222af4c.png,"💒사루비아홀 (2층)
- 스타일: 밝은 / 하우스
- 예식 간격: 80분
- 보증인원: 150명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 500명

💒엘로이즈홀 (3층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 80분
- 보증인원: 200명
- 예식형태: 분리예식 / 동시예식
- 식사형태: 뷔페 / 한상차림 / 코스
- 최대 수용인원: 650명

💒오펠리스홀 (6층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 80분
- 보증인원: 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 650명

📝체크 리스트
- 주안역 도보 1분
- 건물 내 주차 600대 수용","일반 컨벤션,뷔페,식대 63,000,분리,60,60,하우스,어두운,밝은",11700000,032-872-6200,2026-03-13 08:13:33
1617,그랜드오스티엄,HALL,84.0,185,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/1681/202410/20241014/8370cc11-3afd-402a-8b32-a1e660dbaec7.jpg,"💒블리스홀 (3층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 70분
- 보증인원: 저녁 150명~점심 220명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 700명

💒CMCC홀 (4층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 80분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 700명

📝체크 리스트
- 문학경기장역 도보 9분
- 건물 내 주차 500대 수용(외부 주차 5,000대 수용)
- 애견 화동
- 플라워랩핑","일반 컨벤션,뷔페,식대 65,000,분리,80,90,어두운,밝은",20000000,032-227-5000,2026-03-13 08:13:33
13222,그레이스파티,HALL,0.0,15,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6900/202501/20250123/9104a6d7-bf6f-4e6c-9b55-f321a1d43caf.jpg,"💒단독홀 (5층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 60분
- 보증인원: 250명
- 예식형태: 분리예식
- 식사형태: 뷔페 
- 최대 수용인원: 800명

📝체크 리스트
- 부평역 도보 2분 
- 건물 내 주차 1,000대 수용","식대 85,000,분리",29000000,032-299-9000,2026-03-13 08:13:33
13183,르메르디앙 서울 명동,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6851/202412/20241218/c066227e-f8fa-4742-a74f-92377c1c9361.jpg,"💒단독홀 (4층)
- 스타일: 밝은 / 하우스 
- 예식 간격: 하루 두 타임 진행 
- 보증인원: 최소 50명
- 예식형태: 동시예식
- 식사형태: 코스
- 최대 수용인원: 150명

📝체크 리스트
- 명동역 도보 5분
- 건물 내 주차 100대 수용","하우스,코스,식대 120,000,180,동시,240",16200000,02-2184-7362,2026-03-13 08:13:33
1759,빌라드마리,HALL,80.0,85,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/4011/202504/20250402/94d6ae3f-1da6-4c21-8b62-c4880e2cb567.jpg,"💒르씨엘 블루 (12층)
- 스타일: 밝은 / 하우스 / 야외
- 예식 간격: 70분
- 보증인원: 100명
- 예식형태: 분리예식 / 동시예식
- 식사형태: 뷔페 / 코스
- 최대 수용인원: 300명

📝체크 리스트
- 부평역 도보 2분
- 건물 내 주차 200대 수용(외부 주차 300대 수용)","하우스,뷔페,분리,식대 67,000,70,70",13200000,032-299-1004,2026-03-13 08:13:33
2229,라마다송도호텔,HALL,68.0,41,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/4662/202506/20250617/3702c351-c11a-482c-87d0-4499206f6271.jpg,"💒다빈치홀 (2층)
- 스타일: 어두운 / 호텔
- 예식 간격: 80분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 400명

💒신의정원 (1층)
- 스타일: 밝은 / 하우스 / 호텔
- 예식 간격: 90분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 220명

📝체크 리스트
- 동춘역 부근
- 건물 내 주차 500대 수용(외부 주차 50대 수용)
- 셔틀버스 운행
- 애견 화동","일반 컨벤션,뷔페,식대 60,000,분리,80,호텔 예식,90,어두운",18200000,032-830-2300,2026-03-13 08:13:33
1598,샤펠드미앙,HALL,78.0,14,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/4338/202410/20241011/596e5554-54e8-4569-9681-a003bc8ae5f5.png,"💒단독홀 (1층)
- 스타일: 밝은 / 채플
- 예식 간격: 60분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 700명

📝체크 리스트
- 인천시장역 도보 4분
- 건물 내 주차 400대 수용 
- 애견 화동 ","채플,뷔페,식대 55,000,분리,60,60,밝은",14000000,032-421-7072,2026-03-13 08:13:33
9979,경민컨벤션웨딩홀 ,HALL,84.0,159,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/2996/202410/20241015/08a90dc7-8a61-4f54-b416-605dfd2e88b8.jpg,"💒그랜드볼룸 (6층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 90분
- 보증인원: 저녁 150명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 600명

💒그레이스홀 (6층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 90분
- 보증인원: 저녁 150명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 600명

💒아모리스홀 (6층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 90분
- 보증인원: 저녁 150명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 600명

📝체크 리스트
- 녹양역 부근
- 건물 내 주차 1,000대 수용(외부 주차 1,000대 수용)
- 셔틀버스 운행 ","일반 컨벤션,뷔페,식대 72,000,90,110,분리,어두운",26900000,031-826-6662,2026-03-13 08:13:33
12874,누에바 파밀리아 웨딩 하우스,HALL,0.0,3,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6491/202410/20241013/c6b6984d-48c4-40cf-bad8-8d8832edc835.jpg,"💒 단독홀 (1층)
- 스타일: 하우스 / 야외
- 예식 간격: 하루 세 타임 진행
- 보증인원: 80명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 200명

📝체크 리스트
- 수지구청역 부근
- 건물 내 주차 250대 수용
- 셔틀버스 운행
- 애견 화동
- 플라워 랩핑","밝은,뷔페,식대 85,000,180,180,분리",20250000,031-266-7772,2026-03-13 08:13:33
10101,페이지 웨딩&파티,HALL,83.0,2107,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/3052/202508/20250818/26ff05e5-3647-4658-ab62-4683fa254b7c.png,"💒모던홀 (2층)
- 스타일: 컨벤션
- 예식 간격: 70분
- 보증인원: 저녁 150명~점심 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 900명

💒클래식홀 (6층)
- 스타일: 채플
- 예식 간격: 70분 
- 보증인원: 저녁 150명~점심 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 900명

💒가든홀 (6층)
- 스타일: 야외
- 예식 간격: 90분 또는 180분 중 선택
- 보증인원: 100명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 150명

📝체크 리스트
- 고진역 도보 3분
- 건물 내 주차 1,000대 수용
- 셔틀버스 운행
- 애견 화동","뷔페,60,60,분리,일반 컨벤션,야외,식대 60,000,하우스,밝은",15600000,031-338-9611,2026-03-13 08:13:33
2227,그랜드하우스,HALL,70.0,29,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5836/202410/20241018/1cf4d458-655e-4ce5-ad98-c54913bf0937.png,"💒엘리나홀 (7층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 60분
- 보증인원: 저녁 150명~점심 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 420명

📝체크 리스트
- 주안역 도보 1분
- 건물 내 주차 350대 수용(외부 주차 70대 수용)","일반 컨벤션,뷔페,식대 63,000,분리,60,60,어두운",25900000,032-437-9999,2026-03-13 08:13:33
4483,아델라베일리,HALL,0.0,4,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/5492/202410/20241016/6e3c1324-43ce-486a-9a00-53f8bc785ce5.png,"💒아델라홀 (2층)
- 스타일: 하우스 / 야외 / 소규모
- 예식 간격: 하루 두 타임 진행
- 보증인원: 최소 80명 ~ 최대 200명
- 예식형태: 분리예식 / 동시예식
- 식사형태: 뷔페
- 최대 수용인원: 400명

📝체크 리스트
- 경복궁역 부근
- 건물 내 주차 80대 수용
- 경복궁역 셔틀버스 운행
- 애견 화동","야외,360,360,뷔페,식대 59,000,동시,코스",15450000,02-3217-0707,2026-03-13 08:13:33
12781,아레나파크웨딩,HALL,0.0,5,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6383/202410/20241014/a517e5a5-7d8b-4dc1-8bab-2852d46aa303.png,"💒아레나홀 (1층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 70분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 700명

📝체크 리스트
- 도원역 도보 5분
- 건물 내 주차 2,000대 수용
- 애견 화동","일반 컨벤션,뷔페,식대 67,000,70,70,분리",22980000,032-225-2000,2026-03-13 08:13:33
13079,더 레이나 웨딩홀,HALL,0.0,1,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6748/202410/20241015/24850402-fc42-4c85-9a44-10e43c75e1b3.jpg,"💒단독홀 (B2층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 90분
- 보증인원: 저녁 200명~점심 250명
- 예식형태: 분리예식
- 식사형태: 한상차림
- 최대 수용인원: 500명

📝체크 리스트
- 망월사역 도보 1분
- 건물 내 주차 1,500대 수용",",한상차림,식대 77,000,120,120",37400000,031-876-2888,2026-03-13 08:13:33
13105,더포레스트,HALL,0.0,0,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6773/202501/20250131/7d1fb5d0-6c2d-4d39-b256-3c1eebb65902.jpg,"💒단독홀 (1층)
- 스타일: 하우스 / 야외
- 예식 간격: 하루 세 타임 진행 
- 보증인원: 80명(25년), 100명(26년)
- 예식형태: 동시예식
- 식사형태: 안심스테이크 + 세미뷔페
- 최대 수용인원: 300명 

📝체크 리스트
- 동천역 부근
- 건물 내 주차 50대 수용
- 셔틀버스 운행
- 애견 화동
- 플라워 랩핑","동시,240,240,식대 88,000,뷔페,야외,하우스",21000000,0312610911,2026-03-13 08:13:33
8577,엠시티웨딩컨벤션,HALL,82.0,57,https://dnna01d8m6k3w.cloudfront.net/profile/202501/20250122/5008d252-731f-4bf4-8666-96e37679a78e.png,"💒오페라웨딩홀 (B1층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 70분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 300명

📝체크 리스트
- 정발산역 도보 10분
- 건물 내 주차 700대 수용
- 셔틀버스 운행
- 애견화동","일반 컨벤션,한식,식대 55,000,분리,70,70,어두운",17000000,031-931-9000,2026-03-13 08:13:33
12493,HW컨벤션센터,HALL,90.0,17,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/6006/202410/20241008/34cd6091-dddc-4716-9f6e-c5b866e88fd7.png,"💒그랜드볼룸홀 (2층)
- 스타일: 컨벤션
- 예식 간격: 180분
- 보증인원: 200명
- 예식형태: 동시예식
- 식사형태: 양식 코스 or 스테이크 + 뷔페
- 최대 수용인원: 720명

💒크리스탈홀 (3층)
- 스타일: 컨벤션
- 예식 간격: 120분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 600명

💒에메랄드홀 (3층)
- 스타일: 컨벤션
- 예식 간격: 120분
- 보증인원: 200명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 500명

📝체크 리스트
- 경복궁역 부근
- 건물 내 주차 500대 수용
- 경복궁역 셔틀버스 운행
- 플라워랩핑","일반 컨벤션,코스,뷔페,식대 93,000,120,180,동시",30800000,02-396-7000,2026-03-13 08:13:33
1276,더마리포사(구.웨딩팰리스),HALL,80.0,65,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/4487/202602/20260205/d64b620d-aeb4-4238-8c01-f99515718185.jpg,"💒단독홀 (2층)
- 스타일: 어두운 / 컨벤션
- 예식 간격: 60분
- 보증인원: 저녁 200명~점심 300명
- 예식형태: 분리예식
- 식사형태: 뷔페
- 최대 수용인원: 500명

📝체크 리스트
- 의정부역 도보 1분
- 건물 내 주차 150대 수용(외부 주차 150대 수용)","60,60,일반 컨벤션,뷔페,분리,식대 69,000,밝은",29400000,031-837-0101,2026-03-13 08:13:33
1436,경기교총웨딩하우스,HALL,89.0,262,https://dnna01d8m6k3w.cloudfront.net/partnerProfile/2644/202512/20251202/887d8c88-4bec-4e69-a428-8b0e7c3f1f3c.jpg,"💒베네치아홀 (2층)
- 스타일: 밝은 / 컨벤션 
- 예식 간격: 70분
- 보증인원: 저녁 150명~점심 250명
- 예식형태: 분리예식
- 식사형태: 한상차림 / 세미뷔페
- 최대 수용인원: 800명

📝체크 리스트
- 수원역 부근
- 외부 주차 600대 수용
- 셔틀버스 운행","일반 컨벤션,한상차림,식대 68,000,분리,70,70,밝은,어두운",26350000,031-256-0700,2026-03-13 08:13:33
